,Unnamed: 0.1,Unnamed: 0,index,country,month,name,artists,borda_score,origin_country
3975,4157,3975,71925,KR,2024-03,Set Me Free Pt.2,Jimin,1299,KR
3976,4158,3976,71876,KR,2024-03,Closer Than This,Jimin,1281,KR
3977,280,3977,71933,KR,2024-03,Standing Next to You,Jung Kook,1217,KR
3978,6091,3978,71930,KR,2024-03,Smart,LE SSERAFIM,1152,KR
3979,8967,3979,71872,KR,2024-03,Bam Yang Gang,BIBI,1148,KR
3980,6265,3980,73575,KZ,2024-03,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",1378,CA
3981,4639,3981,73615,KZ,2024-03,Очи,Bakr,1375,LY
3982,4666,3982,73619,KZ,2024-03,Расстояние,"Ulukmanapo, Bakr",1362,KG
3983,4682,3983,73594,KZ,2024-03,Алмата-Семей,Bonapart,1305,KZ
3984,4640,3984,73598,KZ,2024-03,Вредина,Bakr,1231,LY
3985,7096,3985,73563,KZ,2024-03,I Wanna Be Yours,Arctic Monkeys,1227,GB
3986,8360,3986,73570,KZ,2024-03,Montagem Mysterious Game,LXNGVX,1198,KZ
3987,8968,3987,73593,KZ,2024-03,Úıde,Darkhan Juzz,1126,KZ
3988,7665,3988,73605,KZ,2024-03,Крепче,KRBK,1122,RU
3989,4641,3989,73620,KZ,2024-03,Сирень,Bakr,1075,LY
3990,8364,3990,75390,LT,2024-03,Luktelk,Silvester Belt,1404,LT
3991,8641,3991,75359,LT,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1397,US
3992,8579,3992,75367,LT,2024-03,End of Beginning,Djo,1382,US
3993,4696,3993,75349,LT,2024-03,Apkabink,Jessica Shy,1311,LT
3994,7750,3994,75355,LT,2024-03,Beautiful Things,Benson Boone,1289,US
3995,133,3995,75440,LT,2024-03,greedy,Tate McRae,1176,CA
3996,4744,3996,75352,LT,2024-03,BIZNIS,Proflame,1169,LT
3997,5090,3997,75387,LT,2024-03,Lose Control,Teddy Swims,1152,US
3998,7699,3998,75443,LT,2024-03,redrum,21 Savage,1085,US
3999,7532,3999,75370,LT,2024-03,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",1006,US
4000,7751,4000,77515,LU,2024-03,Beautiful Things,Benson Boone,1445,US
4001,5091,4001,77557,LU,2024-03,Lose Control,Teddy Swims,1413,US
4002,134,4002,77615,LU,2024-03,greedy,Tate McRae,1367,CA
4003,8768,4003,77591,LU,2024-03,TEXAS HOLD 'EM,Beyoncé,1316,US
4004,875,4004,77584,LU,2024-03,Si No Estás,iñigo quintero,1303,ES
4005,8642,4005,77520,LU,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1299,US
4006,3123,4006,77572,LU,2024-03,Petit génie,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",1274,FR
4007,7313,4007,77542,LU,2024-03,Houdini,Dua Lipa,1194,GB
4008,8580,4008,77534,LU,2024-03,End of Beginning,Djo,1180,US
4009,7469,4009,77545,LU,2024-03,I love you,"Dadju, Tayc",1167,FR
4010,8643,4010,80138,LV,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1431,US
4011,8581,4011,80149,LV,2024-03,End of Beginning,Djo,1388,US
4012,7752,4012,80136,LV,2024-03,Beautiful Things,Benson Boone,1350,US
4013,8163,4013,80191,LV,2024-03,ONE CALL,Rich Amiri,1295,US
4014,7533,4014,80152,LV,2024-03,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",1259,US
4015,135,4015,80240,LV,2024-03,greedy,Tate McRae,1215,CA
4016,7700,4016,80244,LV,2024-03,redrum,21 Savage,1182,US
4017,5092,4017,80178,LV,2024-03,Lose Control,Teddy Swims,1167,US
4018,8969,4018,80137,LV,2024-03,Breathe,Yeat,1104,US
4019,8970,4019,80190,LV,2024-03,Nārnija,"OLAS, Esmeralda, heywhosthatkid",1016,LV
4020,8370,4020,82411,MA,2024-03,POPO,Stormy,1450,MA
4021,8371,4021,82402,MA,2024-03,MARADONA,Stormy,1411,MA
4022,6175,4022,82370,MA,2024-03,BLUE LOVE,ElGrandeToto,1402,MA
4023,8372,4023,82407,MA,2024-03,NIKEY,"Stormy, Dizzy DROS",1356,MA
4024,6176,4024,82380,MA,2024-03,DELLALI (feat. Hamza),"ElGrandeToto, Hamza",1318,MA
4025,4756,4025,82364,MA,2024-03,3DABI,Draganov,1301,MA
4026,6177,4026,82401,MA,2024-03,MAGHRIBI,ElGrandeToto,1268,MA
4027,4841,4027,82382,MA,2024-03,Dawk Lya,Snor,1238,MA
4028,8389,4028,82362,MA,2024-03,3ADI JIDAN,Dada,1174,US
4029,4769,4029,82419,MA,2024-03,SEYA,"GIMS, Morad, SativaMusic",1146,FR
4030,6958,4030,84098,MX,2024-03,La Diabla,Xavi,1424,MX
4031,6959,4031,84101,MX,2024-03,La Víctima,Xavi,1386,MX
4032,8977,4032,84120,MX,2024-03,Regalo De Dios,Julión Álvarez y su Norteño Banda,1328,MX
4033,7936,4033,84087,MX,2024-03,Gata Only,"FloyyMenor, Cris Mj",1302,CL
4034,3305,4034,84118,MX,2024-03,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",1278,MX
4035,6017,4035,84088,MX,2024-03,HARLEY QUINN,"Fuerza Regida, Marshmello",1224,MX
4036,8246,4036,84086,MX,2024-03,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",1221,MX
4037,4872,4037,84119,MX,2024-03,ROCKSTAR,Junior H,1217,MX
4038,8996,4038,84084,MX,2024-03,Elvira,"Oscar Maydon, Gabito Ballesteros, Chino Pacas",1162,MX
4039,4873,4039,84132,MX,2024-03,Y LLORO,Junior H,1129,MX
4040,8287,4040,85760,MY,2024-03,drunk text,Henry Moodie,1468,GB
4041,3606,4041,85765,MY,2024-03,penjaga hati,Nadhif Basalamah,1374,ID
4042,9028,4042,85731,MY,2024-03,SAH,"Sarah Suhairi, Alfie Zumi",1343,ID
4043,6266,4043,85725,MY,2024-03,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",1297,CA
4044,8582,4044,85702,MY,2024-03,End of Beginning,Djo,1296,US
4045,646,4045,85721,MY,2024-03,My Love Mine All Mine,Mitski,1282,US
4046,435,4046,85698,MY,2024-03,Cruel Summer,Taylor Swift,1257,US
4047,136,4047,85762,MY,2024-03,greedy,Tate McRae,1213,CA
4048,8392,4048,85740,MY,2024-03,Sinar Pelangi,Projector Band,1160,MY
4049,6092,4049,85742,MY,2024-03,Smart,LE SSERAFIM,1108,KR
4050,7549,4050,87453,NG,2024-03,Egwu,"Chike, Mohbad",1433,FI
4051,7563,4051,87451,NG,2024-03,Different Pattern,Seyi Vibez,1380,GH
4052,8395,4052,87445,NG,2024-03,Commas,Ayra Starr,1341,NG
4053,4952,4053,87440,NG,2024-03,Cast,"Shallipopi, ODUMODUBLVCK",1330,NG
4054,9029,4054,87490,NG,2024-03,Romeo Must Die (RMD),"Ruger, Bnxn",1327,NG
4055,4938,4055,87505,NG,2024-03,WOTOWOTO SEASONING (feat. Black Sherif),"ODUMODUBLVCK, Black Sherif",1296,NG
4056,7564,4056,87439,NG,2024-03,Cana,Seyi Vibez,1236,GH
4057,9035,4057,87498,NG,2024-03,Tony Montana,"Skepta, Portable, JAE5",1233,GB
4058,4939,4058,87433,NG,2024-03,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),"ODUMODUBLVCK, Bloody Civilian, Wale",1196,NG
4059,7105,4059,87432,NG,2024-03,Aquafina,Young Jonn,1105,NG
4060,6960,4060,89335,NI,2024-03,La Diabla,Xavi,1450,MX
4061,1897,4061,89361,NI,2024-03,Según Quién,"Maluma, Carin Leon",1410,CO
4062,2602,4062,89331,NI,2024-03,LUNA,"Feid, ATL Jacob",1397,CO
4063,6961,4063,89337,NI,2024-03,La Víctima,Xavi,1345,MX
4064,4998,4064,89318,NI,2024-03,Es un Secreto,Plan B,1335,GB
4065,1407,4065,89349,NI,2024-03,PERRO NEGRO,"Bad Bunny, Feid",1304,PR
4066,2369,4066,89313,NI,2024-03,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",1242,MX
4067,3306,4067,89356,NI,2024-03,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",1220,MX
4068,2245,4068,89327,NI,2024-03,LA FALDA,Myke Towers,1218,PR
4069,2020,4069,89354,NI,2024-03,QLONA,"KAROL G, Peso Pluma",1163,CO
4070,8789,4070,91224,NL,2024-03,Europapa,Joost,1400,NL
4071,7753,4071,91209,NL,2024-03,Beautiful Things,Benson Boone,1388,US
4072,8769,4072,91270,NL,2024-03,TEXAS HOLD 'EM,Beyoncé,1386,US
4073,3685,4073,91264,NL,2024-03,Stick Season,Noah Kahan,1345,US
4074,7595,4074,91202,NL,2024-03,Alles Op Gevoel,"FLEMMING, Zoë Tauran, Ronnie Flex",1282,NL
4075,5093,4075,91244,NL,2024-03,Lose Control,Teddy Swims,1194,US
4076,8407,4076,91284,NL,2024-03,Waterdicht,Hannah Mae,1182,NL
4077,7576,4077,91232,NL,2024-03,Hier Mag Alles,"Donnie, Marco Schuitmaker",1147,US
4078,9036,4078,91268,NL,2024-03,Stukje Van Mij,MEAU,1144,NL
4079,7578,4079,91259,NL,2024-03,Satisfyer,Roxy Dekker,1115,NL
4080,9037,4080,93224,NO,2024-03,SOLDAT - RMX,"VC Barre, Golfklubb, Pablo Paz, takenoelz",1435,SE
4081,7754,4081,93167,NO,2024-03,Beautiful Things,Benson Boone,1431,US
4082,8583,4082,93182,NO,2024-03,End of Beginning,Djo,1337,US
4083,9041,4083,93249,NO,2024-03,Working,Roc Boyz,1323,NO
4084,8770,4084,93231,NO,2024-03,TEXAS HOLD 'EM,Beyoncé,1277,US
4085,5094,4085,93207,NO,2024-03,Lose Control,Teddy Swims,1248,US
4086,9043,4086,93171,NO,2024-03,Bærum Bitches (Mannschaft),"Søte og Rare Gutter, Mannschaft",1240,NO
4087,8644,4087,93172,NO,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1209,US
4088,8410,4088,93248,NO,2024-03,Whatever,"Kygo, Ava Max",1203,NO
4089,5149,4089,93165,NO,2024-03,Badebussen (feat. Kjartan Lauritzen),"DJ MøMø, Kjartan Lauritzen",1198,FR
4090,7755,4090,95156,NZ,2024-03,Beautiful Things,Benson Boone,1438,US
4091,8584,4091,95167,NZ,2024-03,End of Beginning,Djo,1367,US
4092,5095,4092,95190,NZ,2024-03,Lose Control,Teddy Swims,1357,US
4093,8771,4093,95219,NZ,2024-03,TEXAS HOLD 'EM,Beyoncé,1332,US
4094,3686,4095,95216,NZ,2024-03,Stick Season,YG Marley,1300,US
4095,7611,4094,95204,NZ,2024-03,Praise Jah In The Moonlight,Noah Kahan,1300,JM
4096,8645,4096,95159,NZ,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1227,US
4097,137,4097,95240,NZ,2024-03,greedy,Tate McRae,1194,CA
4098,6563,4098,95191,NZ,2024-03,Lovin On Me,Jack Harlow,1165,US
4099,4881,4099,95209,NZ,2024-03,Saturn,SZA,1137,US
4100,8414,4100,97083,PA,2024-03,Ya Ya,Boza,1448,PA
4101,2603,4101,97034,PA,2024-03,LUNA,"Feid, ATL Jacob",1417,CO
4102,1408,4102,97058,PA,2024-03,PERRO NEGRO,"Bad Bunny, Feid",1379,PR
4103,6962,4103,97037,PA,2024-03,La Diabla,Xavi,1327,MX
4104,8452,4104,97084,PA,2024-03,Yo Te Llamo,"JEYSON, SMILE BEATS",1304,PA
4105,2246,4105,97030,PA,2024-03,LA FALDA,Myke Towers,1298,PR
4106,2021,4106,97063,PA,2024-03,QLONA,"KAROL G, Peso Pluma",1239,CO
4107,6405,4107,97079,PA,2024-03,Tu Chacal,"SMILE BEATS, Valentino GRM, JEYSON",1186,SE
4108,6411,4108,97005,PA,2024-03,Besitos,BARBEL,1179,PA
4109,8442,4109,97078,PA,2024-03,Tu Buay,"Valentino GRM, SMILE BEATS",1172,MX
4110,2604,4110,98848,PE,2024-03,LUNA,"Feid, ATL Jacob",1450,CO
4111,7937,4111,98839,PE,2024-03,Gata Only,"FloyyMenor, Cris Mj",1416,CL
4112,2247,4112,98843,PE,2024-03,LA FALDA,Myke Towers,1392,PR
4113,1409,4113,98867,PE,2024-03,PERRO NEGRO,"Bad Bunny, Feid",1350,PR
4114,802,4114,98883,PE,2024-03,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",1331,US
4115,9051,4115,98858,PE,2024-03,Mamichula - con Nicki Nicole,"Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL",1292,AR
4116,2022,4116,98871,PE,2024-03,QLONA,"KAROL G, Peso Pluma",1261,CO
4117,1898,4117,98875,PE,2024-03,Según Quién,"Maluma, Carin Leon",1258,CO
4118,2023,4118,98817,PE,2024-03,AMARGURA,KAROL G,1235,CO
4119,3335,4119,98821,PE,2024-03,BELLAKEO,"Peso Pluma, Anitta",1153,MX
4120,8457,4120,100357,PH,2024-03,Babaero,"gins&melodies, Hev Abi",1450,PH
4121,7619,4121,100410,PH,2024-03,Walang Alam,Hev Abi,1399,PH
4122,7620,4122,100355,PH,2024-03,Alam Mo Ba Girl,Hev Abi,1370,PH
4123,9090,4123,100385,PH,2024-03,Marikit Sa Dilim,"Juan Caoile, Kyleswish, Jawz",1317,PH
4124,7632,4124,100404,PH,2024-03,TAKE ALL THE LOVE,Arthur Nery,1273,PH
4125,7614,4125,100364,PH,2024-03,Get Low,"O SIDE MAFIA, BRGR",1216,PH
4126,8585,4126,100361,PH,2024-03,End of Beginning,Djo,1191,US
4127,7621,4127,100378,PH,2024-03,Lil Kasalanan Shortie,Hev Abi,1190,PH
4128,8465,4128,100362,PH,2024-03,Faded (Raw),Illest Morena,1185,PH
4129,5172,4129,100407,PH,2024-03,Tingin,"Cup of Joe, Janine",1105,PH
4130,9091,4130,101923,PK,2024-03,Sadqay,"Aashir Wajahat, NAYEL, Nehaal Naseem",1435,PK
4131,7231,4131,101890,PK,2024-03,Husn,Anuv Jain,1402,IN
4132,3904,4132,101920,PK,2024-03,Pehle Bhi Main,"Vishal Mishra, Raj Shekhar",1355,IN
4133,9094,4133,101941,PK,2024-03,Ve Haaniyaan,"Danny, Avvy Sra, Sagar",1329,US
4134,5189,4134,101944,PK,2024-03,Wishes,"Hasan Raheem, Umair, Talwiinder",1309,PK
4135,3852,4135,101899,PK,2024-03,King Shit,Shubh,1294,IN
4136,7705,4136,101863,PK,2024-03,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,1245,IN
4137,3812,4137,101940,PK,2024-03,Tu hai kahan,AUR,1201,PK
4138,8467,4138,101901,PK,2024-03,Koi Si,"Afsana Khan, Nirmaan",1173,ID
4139,3853,4139,101949,PK,2024-03,You and Me,Shubh,1157,IN
4140,9096,4140,103696,PL,2024-03,HERO,"Kizo, Bletka",1440,PL
4141,8646,4141,103673,PL,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1385,US
4142,8471,4142,103719,PL,2024-03,Ne Rozumiju,Vixen,1369,US
4143,7756,4143,103671,PL,2024-03,Beautiful Things,Benson Boone,1270,US
4144,8586,4144,103688,PL,2024-03,End of Beginning,Djo,1250,US
4145,8474,4145,103687,PL,2024-03,ENZO,"Eryk Moczko, Kize",1238,PL
4146,8469,4146,103715,PL,2024-03,Młody Manson,"Young Multi, Szpaku, Kubi Producent, Lucassi",1212,PL
4147,7651,4147,103732,PL,2024-03,Plaster,"Szpaku, Deemz",1201,PL
4148,5223,4148,103684,PL,2024-03,Drive,"Gibbs, Opał, Jonatan, 4Money",1151,US
4149,5096,4149,103709,PL,2024-03,Lose Control,Teddy Swims,1132,US
4150,7137,4150,105875,PT,2024-03,Tata,Slow J,1433,PT
4151,9102,4151,105811,PT,2024-03,Alô,"Dillaz, Plutonio",1400,PT
4152,9103,4152,105840,PT,2024-03,Habibi,Dillaz,1391,PT
4153,7338,4153,105860,PT,2024-03,POCPOC,PEDRO SAMPAIO,1323,BR
4154,7757,4154,105816,PT,2024-03,Beautiful Things,Benson Boone,1304,US
4155,9104,4155,105855,PT,2024-03,Nota 100,"Dillaz, Julinho Ksd",1279,PT
4156,5097,4156,105849,PT,2024-03,Lose Control,Teddy Swims,1271,US
4157,6444,4157,105822,PT,2024-03,Carro (feat. Dillaz),"Bárbara Bandeira, Dillaz",1185,PT
4158,876,4158,105873,PT,2024-03,Si No Estás,iñigo quintero,1143,ES
4159,9111,4159,105864,PT,2024-03,Qual é seu desejo?,"Tz da Coronel, Ryu, The Runner, Nagalli, Cúpula",1064,BR
4160,2605,4160,107615,PY,2024-03,LUNA,"Feid, ATL Jacob",1450,CO
4161,803,4161,107645,PY,2024-03,Una Foto Remix (feat. Emilia),"Mesita, Nicki Nicole, Tiago PZK, Emilia",1394,US
4162,8661,4162,107633,PY,2024-03,Piel,"Tiago PZK, Ke Personajes",1345,AR
4163,7938,4163,107610,PY,2024-03,Gata Only,"FloyyMenor, Cris Mj",1334,CL
4164,6963,4164,107617,PY,2024-03,La Diabla,Xavi,1328,MX
4165,763,4165,107611,PY,2024-03,HOLA PERDIDA,"Luck Ra, KHEA",1313,AR
4166,2248,4166,107613,PY,2024-03,LA FALDA,Myke Towers,1287,PR
4167,1899,4167,107640,PY,2024-03,Según Quién,"Maluma, Carin Leon",1245,CO
4168,1410,4168,107630,PY,2024-03,PERRO NEGRO,"Bad Bunny, Feid",1239,PR
4169,8247,4169,107605,PY,2024-03,FIRST LOVE,"Oscar Ortiz, Edgardo Nuñez",1215,MX
4170,8647,4170,109253,RO,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1362,US
4171,8479,4171,109328,RO,2024-03,Sistem Otoman,"Tony One, Costel Biju",1335,US
4172,6460,4172,109321,RO,2024-03,Romeo si Julieta,Alex Botea,1228,RO
4173,5277,4173,109252,RO,2024-03,Burj Khalifa,"Tzanca Uraganu, Sheik",1227,RO
4174,8482,4174,109346,RO,2024-03,ZODIAC,"NOUA UNSPE, RAVA, BITTNER",1225,RO
4175,9114,4175,109341,RO,2024-03,X6,Mgk666,1189,RO
4176,8164,4176,109308,RO,2024-03,ONE CALL,Rich Amiri,1142,US
4177,5278,4177,109259,RO,2024-03,Ciocolata,Tzanca Uraganu,1140,RO
4178,7534,4178,109269,RO,2024-03,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",1137,US
4179,9117,4179,109299,RO,2024-03,Macarena,Erika Isac,1125,RO
4180,4159,4180,111392,SA,2024-03,Like Crazy,Jimin,1450,KR
4181,8587,4181,111369,SA,2024-03,End of Beginning,Djo,1398,US
4182,647,4182,111403,SA,2024-03,My Love Mine All Mine,Mitski,1314,US
4183,6267,4183,111409,SA,2024-03,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",1285,CA
4184,4484,4184,111395,SA,2024-03,Love Me Again,V,1278,KR
4185,281,4185,111423,SA,2024-03,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1254,KR
4186,6093,4186,111426,SA,2024-03,Smart,LE SSERAFIM,1192,KR
4187,8165,4187,111408,SA,2024-03,ONE CALL,Rich Amiri,1185,US
4188,138,4188,111456,SA,2024-03,greedy,Tate McRae,1138,CA
4189,8361,4189,111402,SA,2024-03,Montagem Mysterious Game,LXNGVX,1035,KZ
4190,9119,4190,113493,SE,2024-03,UNGA & FRIA,FRÖKEN SNUSK,1326,SE
4191,7758,4191,113418,SE,2024-03,Beautiful Things,Benson Boone,1256,US
4192,9120,4192,113475,SE,2024-03,Que Sera,Medina,1241,DK
4193,9122,4193,113494,SE,2024-03,Unforgettable,Marcus & Martinus,1213,NO
4194,8772,4194,113486,SE,2024-03,TEXAS HOLD 'EM,Beyoncé,1181,US
4195,9123,4195,113408,SE,2024-03,30 KM/H,Lia Larsson,1085,SE
4196,9124,4196,113445,SE,2024-03,Heroes Are Calling,Smash Into Pieces,1074,SE
4197,9125,4197,113416,SE,2024-03,Back To My Roots,Jay Smith,1067,SE
4198,8588,4198,113439,SE,2024-03,End of Beginning,Djo,1041,US
4199,9126,4199,113471,SE,2024-03,PERSON I NÖDEN,ADAAM,1013,SE
4200,436,4200,115563,SG,2024-03,Cruel Summer,Taylor Swift,1432,US
4201,282,4201,115598,SG,2024-03,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1290,KR
4202,6094,4202,115566,SG,2024-03,EASY,LE SSERAFIM,1289,KR
4203,437,4203,115586,SG,2024-03,Lover,Taylor Swift,1266,US
4204,8589,4204,115568,SG,2024-03,End of Beginning,Djo,1222,US
4205,139,4205,115626,SG,2024-03,greedy,Tate McRae,1218,CA
4206,6095,4206,115600,SG,2024-03,Smart,LE SSERAFIM,1106,KR
4207,438,4207,115558,SG,2024-03,Anti-Hero,Taylor Swift,1082,US
4208,439,4208,115585,SG,2024-03,Love Story (Taylor’s Version),Taylor Swift,1063,US
4209,648,4209,115590,SG,2024-03,My Love Mine All Mine,Mitski,988,US
4210,8648,4210,117538,SK,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1400,US
4211,7759,4211,117534,SK,2024-03,Beautiful Things,Benson Boone,1367,US
4212,7909,4212,117616,SK,2024-03,Unwritten,Natasha Bedingfield,1316,GB
4213,8590,4213,117548,SK,2024-03,End of Beginning,Djo,1307,US
4214,5371,4214,117607,SK,2024-03,Sunset,"Separ, Jerry Lee, P T K",1253,SK
4215,5372,4215,117533,SK,2024-03,Bbejbb,"Separ, Peter Pann",1245,SK
4216,5373,4216,117535,SK,2024-03,Bejšíí,"Separ, Peter Pann",1190,SK
4217,140,4217,117627,SK,2024-03,greedy,Tate McRae,1189,CA
4218,5374,4218,117547,SK,2024-03,Dovidenia,"Separ, Peter Pann",1141,SK
4219,7307,4219,117585,SK,2024-03,Overdrive (feat. Norma Jean Martine),"Ofenbach, Norma Jean Martine",1094,FR
4220,6964,4220,119635,SV,2024-03,La Diabla,Xavi,1436,MX
4221,2606,4221,119631,SV,2024-03,LUNA,"Feid, ATL Jacob",1435,CO
4222,1411,4222,119650,SV,2024-03,PERRO NEGRO,"Bad Bunny, Feid",1388,PR
4223,2249,4223,119625,SV,2024-03,LA FALDA,Myke Towers,1341,PR
4224,1900,4224,119663,SV,2024-03,Según Quién,"Maluma, Carin Leon",1331,CO
4225,2024,4225,119656,SV,2024-03,QLONA,"KAROL G, Peso Pluma",1324,CO
4226,4999,4226,119616,SV,2024-03,Es un Secreto,Plan B,1256,GB
4227,6965,4227,119637,SV,2024-03,La Víctima,Xavi,1248,MX
4228,2025,4228,119592,SV,2024-03,AMARGURA,KAROL G,1211,CO
4229,3307,4229,119659,SV,2024-03,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",1176,MX
4230,4160,4230,121393,TH,2024-03,Like Crazy,Jimin,1410,KR
4231,283,4231,121410,TH,2024-03,Standing Next to You,Jung Kook,1371,KR
4232,4485,4232,121394,TH,2024-03,Love Me Again,V,1353,KR
4233,9130,4233,121400,TH,2024-03,Nightwalker,TEN,1328,GB
4234,8500,4234,121443,TH,2024-03,รถไฟบนฟ้า,D Gerrard,1293,TH
4235,284,4235,121405,TH,2024-03,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1261,KR
4236,9141,4236,121413,TH,2024-03,TAP,TAEYONG,1246,KR
4237,5421,4237,121396,TH,2024-03,MONEY,LISA,1219,JP
4238,8502,4238,121428,TH,2024-03,ซ่อน(ไม่)หา,Jeff Satur,1218,TH
4239,285,4239,121383,TH,2024-03,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",1181,KR
4240,9143,4240,123093,TR,2024-03,Bir İmkansız Var,"Emrah Karaduman, Merve Özbey",1390,TR
4241,8526,4241,123153,TR,2024-03,pVg,Motive,1365,US
4242,8508,4242,123102,TR,2024-03,DOĞUŞTAN BERİ HAKLIYIM (tmm),Lvbel C5,1361,TR
4243,8509,4243,123100,TR,2024-03,DACIA X YATIYA - Remix,"Lvbel C5, Melis Kar",1303,TR
4244,8530,4244,123147,TR,2024-03,Yatıya,Melis Kar,1296,TR
4245,8521,4245,123080,TR,2024-03,ARABA,M Lisa,1277,TR
4246,5495,4246,123089,TR,2024-03,Batık Gemi,Semicenk,1227,TR
4247,9145,4247,123119,TR,2024-03,Kennedy'i Ben Vurdum,Wegh,1218,TR
4248,7163,4248,123146,TR,2024-03,Yansıma,"Derya Uluğ, Asil Gök",1188,TR
4249,8523,4249,123116,TR,2024-03,Kapak Olsun,"Defkhan, NELLIE, Fredo",1176,DE
4250,6096,4250,124783,TW,2024-03,EASY,LE SSERAFIM,1434,KR
4251,8532,4251,124838,TW,2024-03,離開的一路上,理想混蛋,1399,TW
4252,6097,4252,124795,TW,2024-03,Perfect Night,LE SSERAFIM,1326,KR
4253,440,4253,124781,TW,2024-03,Cruel Summer,Taylor Swift,1325,US
4254,5529,4254,124829,TW,2024-03,我会等,承桓,1275,CN
4255,286,4255,124800,TW,2024-03,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1266,KR
4256,7176,4256,124840,TW,2024-03,鲜花,回春丹,1246,CN
4257,4486,4257,124790,TW,2024-03,Love Me Again,V,1216,KR
4258,6098,4258,124802,TW,2024-03,Smart,LE SSERAFIM,1128,KR
4259,7172,4259,124788,TW,2024-03,I Hate Myself Sometimes,"Patrick Brasca, 李浩瑋 Howard Lee",1118,CA
4260,5559,4260,126612,UA,2024-03,Я тобі брехала,Klavdia Petrivna,1399,UA
4261,8543,4261,126558,UA,2024-03,Teresa & Maria,"alyona alyona, Jerry Heil",1359,UA
4262,7204,4262,126592,UA,2024-03,Покохай мене,"Chico, Qatoshi, 100лиця",1318,JP
4263,7760,4263,126534,UA,2024-03,Beautiful Things,Benson Boone,1238,US
4264,5560,4264,126614,UA,2024-03,Я щаслива - Лікарі кажуть,Klavdia Petrivna,1209,UA
4265,7666,4265,126579,UA,2024-03,Крепче,KRBK,1194,RU
4266,5561,4266,126576,UA,2024-03,Знайди мене,Klavdia Petrivna,1177,UA
4267,8362,4267,126546,UA,2024-03,Montagem Mysterious Game,LXNGVX,1163,KZ
4268,8552,4268,126608,UA,2024-03,Це любов,Kalush Orchestra,1096,UA
4269,8544,4269,126584,UA,2024-03,Не втратимо зв'язок,alyona alyona,1080,UA
4270,8649,4270,128517,US,2024-03,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",1417,US
4271,7761,4271,128515,US,2024-03,Beautiful Things,Benson Boone,1345,US
4272,8591,4272,128527,US,2024-03,End of Beginning,Djo,1308,US
4273,1133,4273,128548,US,2024-03,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",1201,US
4274,3687,4274,128599,US,2024-03,Stick Season,Noah Kahan,1183,US
4275,8823,4275,128613,US,2024-03,Whatever She Wants,Bryson Tiller,1172,US
4276,7701,4276,128634,US,2024-03,redrum,21 Savage,1136,US
4277,4882,4277,128589,US,2024-03,Saturn,SZA,1090,US
4278,5098,4278,128563,US,2024-03,Lose Control,Teddy Swims,1072,US
4279,8773,4279,128601,US,2024-03,TEXAS HOLD 'EM,Beyoncé,987,US
4280,7939,4280,130518,UY,2024-03,Gata Only,"FloyyMenor, Cris Mj",1432,CL
