,index,country,month,name,artists,borda_score
400,76984,LU,2023-10,Si No Estás,iñigo quintero,700
401,77001,LU,2023-10,greedy,Tate McRae,686
402,76987,LU,2023-10,Strangers,Kenya Grace,671
403,76938,LU,2023-10,Casanova,"Soolking, Gazo",653
404,76974,LU,2023-10,Paint The Town Red,Doja Cat,646
405,76975,LU,2023-10,Petit génie,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",616
406,76996,LU,2023-10,Water,Tyla,614
407,76995,LU,2023-10,Vois sur ton chemin - Techno Mix,BENNETT,610
408,76945,LU,2023-10,Daylight,David Kushner,588
409,76992,LU,2023-10,Tattoo,Loreen,562
410,79561,LV,2023-10,Strangers,Kenya Grace,700
411,79543,LV,2023-10,Paint The Town Red,Doja Cat,679
412,79578,LV,2023-10,greedy,Tate McRae,667
413,79527,LV,2023-10,IDGAF (feat. Yeat),"Drake, Yeat",665
414,79546,LV,2023-10,Prada,"cassö, RAYE, D-Block Europe",643
415,79512,LV,2023-10,Daylight,David Kushner,612
416,79577,LV,2023-10,fukumean,Gunna,609
417,79576,LV,2023-10,ecstacy (slowed),SUICIDAL-IDOL,581
418,79535,LV,2023-10,My Love Mine All Mine,Mitski,562
419,79564,LV,2023-10,Sweater Weather,The Neighbourhood,539
420,81959,MA,2023-10,3DABI,Draganov,697
421,82014,MA,2023-10,ZIGZAG,Bo9al,677
422,81995,MA,2023-10,SEYA,"GIMS, Morad, SativaMusic",673
423,81972,MA,2023-10,Dawk Lya,Snor,655
424,82018,MA,2023-10,ماما,Inkonnu,638
425,82016,MA,2023-10,Zarzour,Lartiste,613
426,81999,MA,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",594
427,81983,MA,2023-10,Love Me Again,V,593
428,81979,MA,2023-10,KIF KIF,Lbenj,589
429,81976,MA,2023-10,Hyati,Duke,580
430,83759,MX,2023-10,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",700
431,83733,MX,2023-10,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",676
432,83721,MX,2023-10,ELOVRGA,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",649
433,83752,MX,2023-10,PERRO NEGRO,"Bad Bunny, Feid",644
434,83777,MX,2023-10,Y LLORO,Junior H,633
435,83742,MX,2023-10,MONACO,Bad Bunny,609
436,83757,MX,2023-10,QLONA,"KAROL G, Peso Pluma",607
437,83766,MX,2023-10,Según Quién,"Maluma, Carin Leon",606
438,83720,MX,2023-10,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",576
439,83756,MX,2023-10,Primera Cita,Carin Leon,558
440,85359,MY,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",696
441,85384,MY,2023-10,greedy,Tate McRae,682
442,85336,MY,2023-10,Jiwa Yang Bersedih,Ghea Indrawari,669
443,85340,MY,2023-10,My Love Mine All Mine,Mitski,666
444,85371,MY,2023-10,Tak Segampang Itu,Anggi Marito,633
445,85311,MY,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",622
446,85322,MY,2023-10,Cruel Summer,Taylor Swift,604
447,85337,MY,2023-10,Kill Bill,SZA,556
448,85381,MY,2023-10,You & Me,JENNIE,550
449,85352,MY,2023-10,Pujaanku (feat. Aisyah Aziz),"Masdo, Aisyah Aziz",547
450,87023,NG,2023-10,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),"ODUMODUBLVCK, Bloody Civilian, Wale",693
451,87062,NG,2023-10,Oscroh (Pepperline),Shallipopi,669
452,87028,NG,2023-10,City Boys,Burna Boy,656
453,87049,NG,2023-10,Lonely At The Top,Asake,641
454,87059,NG,2023-10,Ngozi,"Crayon, Ayra Starr",617
455,87020,NG,2023-10,Ask About Me,Mohbad,594
456,87046,NG,2023-10,KUBOLOR (feat. Amaarae),"ODUMODUBLVCK, Amaarae",583
457,87067,NG,2023-10,Pidgin & English,Bnxn,565
458,87082,NG,2023-10,Things on Things,Shallipopi,549
459,87027,NG,2023-10,COMMEND,ODUMODUBLVCK,527
460,88916,NI,2023-10,MONACO,Bad Bunny,695
461,88935,NI,2023-10,Según Quién,"Maluma, Carin Leon",688
462,88926,NI,2023-10,PERRO NEGRO,"Bad Bunny, Feid",668
463,88928,NI,2023-10,Primera Cita,Carin Leon,656
464,88893,NI,2023-10,FINA,"Bad Bunny, Young Miko",644
465,88907,NI,2023-10,LALA,Myke Towers,634
466,88929,NI,2023-10,QLONA,"KAROL G, Peso Pluma",601
467,88888,NI,2023-10,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",573
468,88892,NI,2023-10,Es un Secreto,Plan B,559
469,88949,NI,2023-10,un x100to,"Grupo Frontera, Bad Bunny",554
470,90743,NL,2023-10,Si No Estás,iñigo quintero,700
471,90765,NL,2023-10,greedy,Tate McRae,681
472,90737,NL,2023-10,Prada,"cassö, RAYE, D-Block Europe",672
473,90747,NL,2023-10,Strangers,Kenya Grace,660
474,90758,NL,2023-10,Vois sur ton chemin - Techno Mix,BENNETT,646
475,90760,NL,2023-10,Water,Tyla,625
476,90736,NL,2023-10,Paint The Town Red,Doja Cat,615
477,90719,NL,2023-10,Lose Control,Teddy Swims,591
478,90756,NL,2023-10,Vas-y (Ga Maar),"Suzan & Freek, Claude",582
479,90727,NL,2023-10,Not Fair,"Niklas Dee, Old Jim, Enny-Mae",574
480,92667,NO,2023-10,Si No Estás,iñigo quintero,699
481,92688,NO,2023-10,greedy,Tate McRae,681
482,92630,NO,2023-10,Feeling Myself - Roc Boyz Remix,"23, Roc Boyz",667
483,92618,NO,2023-10,Badebussen (feat. Kjartan Lauritzen),"DJ MøMø, Kjartan Lauritzen",666
484,92673,NO,2023-10,Strangers,Kenya Grace,640
485,92664,NO,2023-10,Prada,"cassö, RAYE, D-Block Europe",628
486,92617,NO,2023-10,Automatic,C.Gambino,582
487,92661,NO,2023-10,Paint The Town Red,Doja Cat,571
488,92635,NO,2023-10,Haien Kommer (Sharkdog),"Kudos, Golfklubb",565
489,92650,NO,2023-10,Kåmon (ft. Roc Boyz),"Chris Abolade, Roc Boyz",529
490,94735,NZ,2023-10,Paint The Town Red,Doja Cat,680
491,94756,NZ,2023-10,Water,Tyla,672
492,94749,NZ,2023-10,Strangers,Kenya Grace,647
493,94765,NZ,2023-10,greedy,Tate McRae,632
494,94704,NZ,2023-10,Cruel Summer,Taylor Swift,603
495,94708,NZ,2023-10,Dreams - 2004 Remaster,Fleetwood Mac,574
496,94729,NZ,2023-10,My Love Mine All Mine,Mitski,562
497,94690,NZ,2023-10,Agora Hills,Doja Cat,546
498,94740,NZ,2023-10,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",546
499,94747,NZ,2023-10,Sprinter,"Dave, Central Cee",531
500,96591,PA,2023-10,MONACO,Bad Bunny,697
501,96602,PA,2023-10,PERRO NEGRO,"Bad Bunny, Feid",684
502,96574,PA,2023-10,FINA,"Bad Bunny, Young Miko",673
503,96606,PA,2023-10,SEDA,"Bad Bunny, Bryant Myers",631
504,96581,PA,2023-10,LALA,Myke Towers,623
505,96579,PA,2023-10,HIBIKI,"Bad Bunny, Mora",618
506,96611,PA,2023-10,Si No Estás,iñigo quintero,590
507,96603,PA,2023-10,QLONA,"KAROL G, Peso Pluma",583
508,96614,PA,2023-10,TELEFONO NUEVO,"Bad Bunny, Luar La L",570
509,96576,PA,2023-10,Fruto,"Bizarrap, Milo j",531
510,98504,PE,2023-10,PERRO NEGRO,"Bad Bunny, Feid",700
511,98512,PE,2023-10,Si No Estás,iñigo quintero,684
512,98481,PE,2023-10,LALA,Myke Towers,672
513,98492,PE,2023-10,MONACO,Bad Bunny,659
514,98506,PE,2023-10,QLONA,"KAROL G, Peso Pluma",643
515,98474,PE,2023-10,Fruto,"Bizarrap, Milo j",624
516,98467,PE,2023-10,Columbia,Quevedo,607
517,98497,PE,2023-10,"Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j",586
518,98519,PE,2023-10,Un Finde | CROSSOVER #2,"Big One, FMK, Ke Personajes",584
519,98472,PE,2023-10,FINA,"Bad Bunny, Young Miko",554
520,100013,PH,2023-10,ERE,juan karlos,700
521,100012,PH,2023-10,Cruel Summer,Taylor Swift,669
522,100068,PH,2023-10,YK,Cean Jr.,626
523,100034,PH,2023-10,My Love Mine All Mine,Mitski,625
524,100044,PH,2023-10,Raining In Manila,Lola Amour,624
525,100025,PH,2023-10,Kisame,rhodessa,590
526,100048,PH,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",567
527,100029,PH,2023-10,Lihim,Arthur Miguel,559
528,100016,PH,2023-10,Gusto feat. Al James,"Zack Tabudlo, Al James",533
529,100059,PH,2023-10,Tingin,"Cup of Joe, Janine",529
530,101554,PK,2023-10,Tu hai kahan,AUR,700
531,101540,PK,2023-10,One Love,Shubh,686
532,101502,PK,2023-10,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",672
533,101504,PK,2023-10,Cheques,Shubh,653
534,101516,PK,2023-10,Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Dulquer Salmaan",639
535,101558,PK,2023-10,Wishes,"Hasan Raheem, Umair, Talwiinder",627
536,101546,PK,2023-10,Softly,"Karan Aujla, Ikky",612
537,101495,PK,2023-10,9:45,"Prabh Singh, Jay Trak",597
538,101544,PK,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",578
539,101559,PK,2023-10,With You,AP Dhillon,572
540,103122,PL,2023-10,BFF,"bambi, Young Leosia, PG$, @atutowy",700
541,103136,PL,2023-10,Fluid,"ReTo, Wroobel",681
542,103144,PL,2023-10,JEREMY SOCHAN,"Oki, bvdy47",675
543,103180,PL,2023-10,Stan,"Gibbs, Jonatan, 4Money",651
544,103147,PL,2023-10,Jolie Jolie,Blacha 2115,650
545,103197,PL,2023-10,greedy,Tate McRae,615
546,103161,PL,2023-10,Nim Zajdzie Słońce,"Smolasty, Doda, Filip Leon, WIKTOR",613
547,103142,PL,2023-10,ITALODISCO,The Kolors,591
548,103185,PL,2023-10,TYLE SŁOŃCA,"White Widow, BAHsick",578
549,103160,PL,2023-10,Nicea,PRO8L3M,566
550,105372,PT,2023-10,Si No Estás,iñigo quintero,700
551,105378,PT,2023-10,Tempo,Van Zee,678
552,105313,PT,2023-10,Alma Nua,Van Zee,657
553,105331,PT,2023-10,DENTRO DA HILUX,"Luan Pereira, MC Ryan SP, Mc Daniel",653
554,105359,PT,2023-10,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",624
555,105380,PT,2023-10,Tá OK,"DENNIS, MC Kevin o Chris",617
556,105362,PT,2023-10,PIÑA COLADA,"LON3R JOHNY, Plutonio",588
557,105388,PT,2023-10,greedy,Tate McRae,568
558,105322,PT,2023-10,Chakras,"Ivandro, Julinho Ksd",555
559,105323,PT,2023-10,Chamadas,"Ivandro, Van Zee",549
560,107330,PY,2023-10,Según Quién,"Maluma, Carin Leon",696
561,107326,PY,2023-10,QLONA,"KAROL G, Peso Pluma",677
562,107314,PY,2023-10,MONACO,Bad Bunny,667
563,107309,PY,2023-10,LALA,Myke Towers,647
564,107321,PY,2023-10,OJITOS ROJOS,"Grupo Frontera, Ke Personajes",640
565,107322,PY,2023-10,PERRO NEGRO,"Bad Bunny, Feid",638
566,107294,PY,2023-10,Columbia,Quevedo,611
567,107331,PY,2023-10,Si No Estás,iñigo quintero,607
568,107297,PY,2023-10,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",575
569,107303,PY,2023-10,Fruto,"Bizarrap, Milo j",573
570,108746,RO,2023-10,Ciocolata,Tzanca Uraganu,678
571,108756,RO,2023-10,IDGAF (feat. Yeat),"Drake, Yeat",662
572,108752,RO,2023-10,GEME,RAVA,660
573,108768,RO,2023-10,Ole,"Bvcovia, YNY Sebi, Snoop Dogg",653
574,108778,RO,2023-10,RUPE-TE MAMI,"4 226, RAVA, Ravisval, BITTNER, Giovanni, BROKN, EXPOSURE",632
575,108740,RO,2023-10,Bax Banii,Bogdan DLP,597
576,108790,RO,2023-10,Spune-mi,"Holy Molly, RAVA",574
577,108792,RO,2023-10,Strangers,Kenya Grace,550
578,108806,RO,2023-10,greedy,Tate McRae,548
579,108742,RO,2023-10,Bonnie & Clyde,911,546
580,110951,SA,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",688
581,110968,SA,2023-10,This Is The Life,Amy Macdonald,687
582,110916,SA,2023-10,Bleeding,TalkinToys,682
583,110904,SA,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",647
584,110938,SA,2023-10,Love Me Again,V,618
585,110969,SA,2023-10,This Is The Life - Sped Up Version,"Amy Macdonald, Speed Radio",612
586,110950,SA,2023-10,Set Fire to the Rain,Adele,604
587,110941,SA,2023-10,My Love Mine All Mine,Mitski,603
588,110954,SA,2023-10,Slow Dancing,V,586
589,110977,SA,2023-10,greedy,Tate McRae,575
590,112904,SE,2023-10,Si No Estás,iñigo quintero,689
591,112843,SE,2023-10,Automatic,C.Gambino,677
592,112853,SE,2023-10,Dans från dig,"Einár, Sara Kurt, Le Winter",658
593,112867,SE,2023-10,Go,Ant Wan,632
594,112897,SE,2023-10,Prada,"cassö, RAYE, D-Block Europe",627
595,112862,SE,2023-10,Farväl,Bolaget,593
596,112845,SE,2023-10,Babblarnas vaggvisa,Babblarna,574
597,112921,SE,2023-10,greedy,Tate McRae,560
598,112859,SE,2023-10,Djurens vaggvisa,"Humlan Djojj, Josefine Götestam",555
599,112874,SE,2023-10,Ikväll Igen,Bolaget,555
600,115112,SG,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700
601,115135,SG,2023-10,greedy,Tate McRae,675
602,115058,SG,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",651
603,115072,SG,2023-10,Cruel Summer,Taylor Swift,630
604,115095,SG,2023-10,My Love Mine All Mine,Mitski,621
605,115117,SG,2023-10,Strangers,Kenya Grace,551
606,115060,SG,2023-10,Agora Hills,Doja Cat,550
607,115121,SG,2023-10,Super Shy,NewJeans,548
608,115130,SG,2023-10,You & Me,JENNIE,542
609,115106,SG,2023-10,Paint The Town Red,Doja Cat,504
610,117022,SK,2023-10,Dopamin,Viktor Sheen,699
611,117062,SK,2023-10,Strangers,Kenya Grace,671
612,117067,SK,2023-10,Sunset,"Separ, Jerry Lee, P T K",657
613,117081,SK,2023-10,greedy,Tate McRae,615
614,117034,SK,2023-10,Království,Viktor Sheen,611
615,117047,SK,2023-10,Paint The Town Red,Doja Cat,598
616,117056,SK,2023-10,Safír,"Calin, Viktor Sheen",585
617,117060,SK,2023-10,Si No Estás,iñigo quintero,566
618,117083,SK,2023-10,Šedá Hus,Gleb,566
619,117033,SK,2023-10,Kdes to vzal?,Viktor Sheen,547
620,119221,SV,2023-10,PERRO NEGRO,"Bad Bunny, Feid",694
621,119210,SV,2023-10,MONACO,Bad Bunny,690
622,119191,SV,2023-10,FINA,"Bad Bunny, Young Miko",664
623,119231,SV,2023-10,Según Quién,"Maluma, Carin Leon",657
624,119224,SV,2023-10,QLONA,"KAROL G, Peso Pluma",650
625,119201,SV,2023-10,LALA,Myke Towers,627
626,119223,SV,2023-10,Primera Cita,Carin Leon,586
627,119240,SV,2023-10,UN PREVIEW,Bad Bunny,576
628,119184,SV,2023-10,Classy 101,"Feid, Young Miko",571
629,119196,SV,2023-10,HIBIKI,"Bad Bunny, Mora",549
630,121024,TH,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700
631,121026,TH,2023-10,Slow Dancing,V,671
632,121005,TH,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",670
633,121018,TH,2023-10,MONEY,LISA,639
634,121046,TH,2023-10,ดาวหางฮัลเลย์,fellow fellow,639
635,121012,TH,2023-10,FLOWER,JISOO,610
636,121015,TH,2023-10,LALISA,LISA,603
637,121013,TH,2023-10,Fact Check,NCT 127,574
638,121036,TH,2023-10,You & Me,JENNIE,568
639,121011,TH,2023-10,Cruel Summer,Taylor Swift,538
640,122719,TR,2023-10,Ateşe Düştüm,Mert Demir,699
641,122768,TR,2023-10,aklına ben gelicem,BLOK3,685
642,122746,TR,2023-10,Lafımı Olur,Kibariye,665
643,122725,TR,2023-10,Basit Numaralar,Zerrin Özer,661
644,122728,TR,2023-10,Can Dostum,Emir Can İğrek,637
645,122749,TR,2023-10,Mesafe,Semicenk,616
646,122743,TR,2023-10,International,"Russ Millions, UZI",591
647,122745,TR,2023-10,Kehribar,"Burak Bulut, Ebru Yaşar",574
648,122738,TR,2023-10,Gitme,Reynmen,564
649,122740,TR,2023-10,Hele Bi (Club Version),Alişan,558
650,124427,TW,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700
651,124434,TW,2023-10,You & Me,JENNIE,682
652,124448,TW,2023-10,我会等,承桓,674
653,124400,TW,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",640
654,124445,TW,2023-10,想和你看五月的晚霞,陳華,636
655,124402,TW,2023-10,Baddie,IVE,623
656,124444,TW,2023-10,字字句句,卢卢快闭嘴,599
657,124417,TW,2023-10,Love Me Again,V,598
658,124423,TW,2023-10,Queencard,(G)I-DLE,580
659,124428,TW,2023-10,Slow Dancing,V,562
660,126099,UA,2023-10,Paint The Town Red,Doja Cat,684
661,126120,UA,2023-10,Знайди мене,Klavdia Petrivna,677
662,126104,UA,2023-10,Strangers,Kenya Grace,666
663,126138,UA,2023-10,Холод,shadowraze,655
664,126147,UA,2023-10,Я щаслива - Лікарі кажуть,Klavdia Petrivna,642
665,126133,UA,2023-10,Силуети,"SadSvit, СТРУКТУРА ЩАСТЯ",618
666,126123,UA,2023-10,"Кохаю, але не зовсім",DOROFEEVA,597
667,126117,UA,2023-10,Додому,Wellboy,586
668,126109,UA,2023-10,greedy,Tate McRae,560
669,126131,UA,2023-10,Погляд,"YAKTAK, SOBOL'",548
670,127985,US,2023-10,IDGAF (feat. Yeat),"Drake, Yeat",651
671,127994,US,2023-10,MONACO,Bad Bunny,617
672,127967,US,2023-10,Cruel Summer,Taylor Swift,604
673,127997,US,2023-10,My Love Mine All Mine,Mitski,596
674,128004,US,2023-10,Paint The Town Red,Doja Cat,595
675,127983,US,2023-10,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",589
676,127975,US,2023-10,First Person Shooter (feat. J. Cole),"Drake, J. Cole",548
677,128041,US,2023-10,fukumean,Gunna,533
678,128042,US,2023-10,greedy,Tate McRae,530
679,127991,US,2023-10,Last Night,Morgan Wallen,500
680,130201,UY,2023-10,La Morocha,"Luck Ra, BM",682
681,130204,UY,2023-10,Lollipop,Darell,673
682,130196,UY,2023-10,Fruto,"Bizarrap, Milo j",667
683,130232,UY,2023-10,Una Foto,Mesita,660
684,130213,UY,2023-10,"Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j",625
685,130226,UY,2023-10,Si No Estás,iñigo quintero,607
686,130206,UY,2023-10,Lágrimas | CROSSOVER #4,"Big One, TINI, BM",593
687,130214,UY,2023-10,Ni Una Ni Dos,BM,586
688,130197,UY,2023-10,GTA.mp3,Emilia,576
689,130202,UY,2023-10,Linda - Remix,"Marka Akme, DJ Tao, Lauty Gram, Migrantes, Peipper",566
690,131719,VE,2023-10,PERRO NEGRO,"Bad Bunny, Feid",698
691,131708,VE,2023-10,MONACO,Bad Bunny,688
692,131687,VE,2023-10,FINA,"Bad Bunny, Young Miko",672
693,131693,VE,2023-10,HIBIKI,"Bad Bunny, Mora",642
694,131721,VE,2023-10,QLONA,"KAROL G, Peso Pluma",618
695,131703,VE,2023-10,Lollipop,Darell,611
696,131724,VE,2023-10,SEDA,"Bad Bunny, Bryant Myers",589
697,131731,VE,2023-10,TELEFONO NUEVO,"Bad Bunny, Luar La L",585
698,131699,VE,2023-10,LALA,Myke Towers,571
699,131704,VE,2023-10,MERCEDES CAROTA,"Bad Bunny, YOVNGCHIMI",550
700,133724,VN,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700
701,133708,VN,2023-10,Like Crazy,Jimin,674
702,133683,VN,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",667
703,133727,VN,2023-10,Slow Dancing,V,654
704,133686,VN,2023-10,Anh Là Ngoại Lệ Của Em,Phương Ly,621
705,133688,VN,2023-10,Bạn Đời,"Karik, GDucky",612
706,133709,VN,2023-10,Love Me Again,V,560
707,133749,VN,2023-10,Đánh Đổi (ft. RPT MCK),"Obito, RPT MCK",557
708,133743,VN,2023-10,id 072019,W/N,521
709,133704,VN,2023-10,Hà Nội (ft. VSTRA),"Obito, VSTRA",518
710,135392,ZA,2023-10,iPlan,"Dlala Thukzin, Zaba, Sykes",699
711,135326,ZA,2023-10,Imnandi lento (feat. Tman Xpress),"Mellow & Sleazy, SjavasDaDeejay, TitoM, Tman Xpress",677
712,135297,ZA,2023-10,Awukhuzeki,"DJ Stokie, Omit ST, Sobzeen, Zee_nhle",639
713,135351,ZA,2023-10,Paris,"Mthandeni SK, Lwah Ndlunkulu",635
714,135378,ZA,2023-10,Water,Tyla,625
715,135329,ZA,2023-10,Isgubhu,"Sam Deep, Njelic, Aymos",613
716,135332,ZA,2023-10,Izenzo,"Bassie, Aymos, T-Man SA",585
717,135337,ZA,2023-10,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)","Tyler ICU, Tumelo_za, DJ Maphorisa, Nandipha808, Ceeka RSA, Tyrondee",574
718,135387,ZA,2023-10,Yini Ngathi (Insane),"Felo Le Tee, LeeMcKrazy, Keynote",534
719,135339,ZA,2023-10,Ngilele E Hotel,Killorbeezbeatz,530
720,178,AE,2023-11,greedy,Tate McRae,1446
721,145,AE,2023-11,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",1409
722,107,AE,2023-11,Cruel Summer,Taylor Swift,1369
723,131,AE,2023-11,My Love Mine All Mine,Mitski,1354
724,103,AE,2023-11,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",1282
725,168,AE,2023-11,Water,Tyla,1263
726,153,AE,2023-11,Strangers,Kenya Grace,1247
727,91,AE,2023-11,Agora Hills,Doja Cat,1221
728,137,AE,2023-11,Paint The Town Red,Doja Cat,1212
729,151,AE,2023-11,Standing Next to You,Jung Kook,1156
730,2151,AR,2023-11,La Morocha,"Luck Ra, BM",1475
731,2154,AR,2023-11,Lollipop,Darell,1424
732,2153,AR,2023-11,Linda - Remix,"Marka Akme, DJ Tao, Lauty Gram, Migrantes, Peipper",1410
733,2181,AR,2023-11,Una Foto,Mesita,1395
734,2177,AR,2023-11,Si No Estás,iñigo quintero,1328
735,2152,AR,2023-11,La_Original.mp3,"Emilia, TINI",1295
736,2164,AR,2023-11,Ni Una Ni Dos,BM,1246
737,2117,AR,2023-11,ANDO,"Jere Klein, Gittobeatz",1223
738,2169,AR,2023-11,PERRO NEGRO,"Bad Bunny, Feid",1217
739,2142,AR,2023-11,Fruto,"Bizarrap, Milo j",1210
740,3830,AT,2023-11,Liebe Grüsse,"RAF Camora, Ski Aggu",1390
741,3891,AT,2023-11,greedy,Tate McRae,1365
742,3861,AT,2023-11,Si No Estás,iñigo quintero,1358
743,3867,AT,2023-11,Strangers,Kenya Grace,1289
744,3879,AT,2023-11,Vois sur ton chemin - Techno Mix,BENNETT,1215
745,3851,AT,2023-11,Prada,"cassö, RAYE, D-Block Europe",1171
746,3825,AT,2023-11,Last Christmas - Single Version,Wham!,1086
747,3843,AT,2023-11,Mädchen auf dem Pferd,"Luca-Dante Spadafora, Niklas Dee, Octavian, Peter Plate, Ulf Leo Sommer",1063
748,3764,AT,2023-11,All I Want for Christmas Is You,Mariah Carey,1051
749,3840,AT,2023-11,Ms. Jackson,Pashanim,1021
750,6222,AU,2023-11,greedy,Tate McRae,1473
751,6182,AU,2023-11,Paint The Town Red,Doja Cat,1439
752,6147,AU,2023-11,Cruel Summer,Taylor Swift,1396
753,6165,AU,2023-11,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1389
754,6186,AU,2023-11,Prada,"cassö, RAYE, D-Block Europe",1337
755,6161,AU,2023-11,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",1323
756,6211,AU,2023-11,Water,Tyla,1311
757,6201,AU,2023-11,Strangers,Kenya Grace,1277
758,6197,AU,2023-11,Something in the Orange,Zach Bryan,1197
759,6200,AU,2023-11,Stick Season,Noah Kahan,1138
760,8015,BE,2023-11,Si No Estás,iñigo quintero,1492
761,8005,BE,2023-11,Prada,"cassö, RAYE, D-Block Europe",1479
762,8039,BE,2023-11,greedy,Tate McRae,1435
763,8021,BE,2023-11,Strangers,Kenya Grace,1399
764,8034,BE,2023-11,Vois sur ton chemin - Techno Mix,BENNETT,1394
765,7968,BE,2023-11,Daylight,David Kushner,1323
766,8003,BE,2023-11,Paint The Town Red,Doja Cat,1280
767,7955,BE,2023-11,Another Love,Tom Odell,1239
768,8036,BE,2023-11,Water,Tyla,1215
769,8004,BE,2023-11,Petit génie,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",1185
770,9931,BG,2023-11,К'ъв съм як,Djordan,1441
771,9942,BG,2023-11,"По, по, по","Galena, Azis",1364
772,9874,BG,2023-11,MARGINALA,"Mom4eto, Dimoff",1338
773,9915,BG,2023-11,greedy,Tate McRae,1297
774,9938,BG,2023-11,"Обичам те, ти мене - не",Medi,1253
775,9841,BG,2023-11,Alcohol,"Emilia, Galin",1192
776,9903,BG,2023-11,Strangers,Kenya Grace,1188
777,9934,BG,2023-11,Монопол,"Galin, Konstantin",1104
778,9925,BG,2023-11,"Ела, Хабиби","Emilia, Galin",1079
779,9859,BG,2023-11,IDGAF (feat. Yeat),"Drake, Yeat",1070
780,12096,BO,2023-11,PERRO NEGRO,"Bad Bunny, Feid",1487
781,12105,BO,2023-11,Según Quién,"Maluma, Carin Leon",1468
782,12100,BO,2023-11,QLONA,"KAROL G, Peso Pluma",1416
783,12095,BO,2023-11,OJITOS ROJOS,"Grupo Frontera, Ke Personajes",1352
784,12064,BO,2023-11,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",1317
785,12081,BO,2023-11,LALA,Myke Towers,1314
786,12059,BO,2023-11,Columbia,Quevedo,1258
787,12112,BO,2023-11,Un Finde | CROSSOVER #2,"Big One, FMK, Ke Personajes",1254
788,12107,BO,2023-11,Si No Estás,iñigo quintero,1245
789,12089,BO,2023-11,MONACO,Bad Bunny,1155
790,13561,BR,2023-11,Let's Go 4,"Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7",1499
791,13532,BR,2023-11,Baile do Bruxo,"Tropa do Bruxo, DJ Ws da Igrejinha, SMU, Triz, Mc Menor Thalis",1460
792,13537,BR,2023-11,Canudinho - Ao Vivo,"Gusttavo Lima, Ana Castela",1428
793,13542,BR,2023-11,Daqui pra Sempre,"Manu, Simone Mendes",1428
794,13534,BR,2023-11,Barulho Do Foguete - Ao Vivo,Zé Neto & Cristiano,1357
795,13544,BR,2023-11,Dois Fugitivos - Ao Vivo,Simone Mendes,1291
796,13541,BR,2023-11,DENTRO DA HILUX,"Luan Pereira, MC Ryan SP, Mc Daniel",1260
